size,puzzle_id,base_solved,corrected_solved,correction_type,solve_time_ms
7,15,True,True,none,522.4440097808838
7,16,True,True,none,306.4379692077637
7,17,True,True,none,317.9745674133301
7,18,True,True,none,425.6269931793213
7,19,True,True,none,431.5519332885742
7,20,True,True,none,287.5971794128418
7,21,True,True,none,294.4481372833252
7,22,True,True,none,783.2851409912109
7,23,True,True,none,275.8481502532959
7,24,True,True,none,475.39520263671875
7,25,True,True,none,262.39681243896484
7,26,True,True,none,849.7610092163086
7,27,True,True,none,8871.082067489624
7,28,True,True,none,305.13620376586914
7,29,True,True,none,303.6799430847168
7,30,True,True,none,298.42090606689453
7,31,False,False,uncorrectable,273.9222049713135
7,32,True,True,none,540.3568744659424
7,33,True,True,none,382.98916816711426
7,34,True,True,none,434.30495262145996
7,35,True,True,none,312.1347427368164
7,36,True,True,none,407.1779251098633
7,37,True,True,none,294.450044631958
7,38,True,True,none,344.01488304138184
7,39,True,True,none,509.2480182647705
7,40,True,True,none,296.9210147857666
7,41,True,True,none,423.50292205810547
7,42,True,True,none,308.7799549102783
7,43,True,True,none,369.9319362640381
7,44,True,True,none,279.2811393737793
7,45,True,True,none,326.89595222473145
7,46,True,True,none,543.9431667327881
7,47,True,True,none,400.92992782592773
7,48,True,True,none,346.041202545166
7,49,True,True,none,319.3342685699463
7,50,True,True,none,315.4881000518799
7,51,True,True,none,309.08703804016113
7,52,True,True,none,459.108829498291
7,53,True,True,none,593.541145324707
7,54,True,True,none,1463.6859893798828
7,55,True,True,none,480.1909923553467
7,56,True,True,none,894.6340084075928
7,57,True,True,none,714.3921852111816
7,58,True,True,none,290.90428352355957
7,59,True,True,none,471.4992046356201
7,60,True,True,none,348.3622074127197
7,61,True,True,none,315.2940273284912
7,62,True,True,none,310.1482391357422
7,63,True,True,none,344.19798851013184
7,64,True,True,none,329.2069435119629
7,65,True,True,none,317.35920906066895
7,66,True,True,none,338.64283561706543
7,67,True,True,none,1274.0478515625
7,68,True,True,none,323.2462406158447
7,69,False,False,uncorrectable,305.6330680847168
7,70,True,True,none,1208.435297012329
7,71,True,True,none,480.52382469177246
7,72,True,True,none,316.7920112609863
7,73,True,True,none,320.2853202819824
7,74,True,True,none,316.99514389038086
7,75,True,True,none,363.92664909362793
7,76,True,True,none,532.6170921325684
7,77,True,True,none,471.01783752441406
7,78,True,True,none,326.37810707092285
7,79,True,True,none,314.97907638549805
7,80,True,True,none,361.1931800842285
7,81,True,True,none,599.3821620941162
7,82,True,True,none,1387.8729343414307
7,83,True,True,none,585.0441455841064
7,84,True,True,none,287.0628833770752
7,85,False,False,uncorrectable,1618.2670593261719
7,86,True,True,none,279.45995330810547
7,87,True,True,none,384.54294204711914
7,88,True,True,none,396.9237804412842
7,89,True,True,none,284.6059799194336
7,90,True,True,none,396.4221477508545
7,91,True,True,none,471.0726737976074
7,92,True,True,none,308.6669445037842
7,93,True,True,none,353.65986824035645
7,94,True,True,none,912.6949310302734
7,95,True,True,none,303.0438423156738
7,96,True,True,none,1764.1010284423828
7,97,True,True,none,421.9400882720947
7,98,True,True,none,324.58972930908203
7,99,True,True,none,387.30812072753906
9,0,True,True,none,2514.8940086364746
9,1,True,True,none,521.5590000152588
9,2,True,True,none,1190.5086040496826
9,3,True,True,none,1564.1789436340332
9,4,True,True,none,2361.0360622406006
9,5,True,True,none,1453.9649486541748
9,6,True,True,none,829.8912048339844
9,7,True,True,none,1422.2187995910645
9,8,True,True,none,565.2439594268799
9,9,True,True,none,993.7760829925537
9,10,True,True,none,5255.2549839019775
9,11,True,True,none,1389.530897140503
9,12,True,True,none,1198.4241008758545
9,13,True,True,none,6529.331922531128
9,14,True,True,none,2349.6439456939697
9,15,True,True,none,2333.597183227539
9,16,True,True,none,1429.4102191925049
9,17,True,True,none,1389.333963394165
9,18,True,True,none,595.1559543609619
9,19,False,True,single,45653.47194671631
9,20,True,True,none,1622.851848602295
9,21,True,True,none,1369.9870109558105
9,22,True,True,none,1308.5319995880127
9,23,True,True,none,3674.2711067199707
9,24,True,True,none,3531.975030899048
9,25,True,True,none,1294.3689823150635
9,26,True,True,none,2912.2791290283203
9,27,True,True,none,1739.9706840515137
9,28,True,True,none,649.587869644165
9,29,True,True,none,1318.418025970459
9,30,True,True,none,773.6811637878418
9,31,True,True,none,680.1059246063232
9,32,True,True,none,2366.2281036376953
9,33,True,True,none,886.0023021697998
9,34,True,True,none,2094.1858291625977
9,35,True,True,none,2610.7800006866455
9,36,True,True,none,977.5209426879883
9,37,True,True,none,661.8289947509766
9,38,False,True,single,14018.464088439941
9,39,True,True,none,1001.2516975402832
9,40,True,True,none,4168.74885559082
9,41,True,True,none,1262.491226196289
9,42,True,True,none,849.5259284973145
9,43,True,True,none,3387.0997428894043
9,44,True,True,none,2192.95072555542
9,45,True,True,none,518.8651084899902
9,46,True,True,none,27512.48598098755
9,47,True,True,none,1513.375997543335
9,48,True,True,none,2067.4538612365723
9,49,True,True,none,752.7449131011963
9,50,True,True,none,559.0910911560059
9,51,True,True,none,782.3340892791748
9,52,True,True,none,2019.4311141967773
9,53,True,True,none,561.4950656890869
9,54,True,True,none,2534.306049346924
9,55,True,True,none,2293.139934539795
9,56,True,True,none,542.9110527038574
9,57,True,True,none,2059.6039295196533
9,58,True,True,none,1529.5569896697998
9,59,True,True,none,1915.7559871673584
9,60,True,True,none,1892.3630714416504
9,61,True,True,none,2168.078899383545
9,62,True,True,none,1854.5479774475098
9,63,True,True,none,4646.317958831787
9,64,True,True,none,644.4690227508545
9,65,True,True,none,514.3852233886719
9,66,True,True,none,857.5239181518555
9,67,True,True,none,870.3851699829102
9,68,False,True,single,16628.422260284424
9,69,True,True,none,1857.7690124511719
9,70,True,True,none,879.8940181732178
9,71,True,True,none,773.1661796569824
9,72,True,True,none,1124.176025390625
9,73,True,True,none,5941.293954849243
9,74,True,True,none,899.4407653808594
9,75,True,True,none,4468.173980712891
9,76,True,True,none,2489.9513721466064
9,77,True,True,none,1112.8640174865723
9,78,True,True,none,2102.5490760803223
9,79,True,True,none,753.9730072021484
9,80,True,True,none,1225.0339984893799
9,81,True,True,none,1015.2688026428223
9,82,True,True,none,847.5620746612549
9,83,True,True,none,2437.0858669281006
9,84,True,True,none,1585.7069492340088
9,85,True,True,none,2308.16912651062
9,86,True,True,none,5568.978071212769
9,87,True,True,none,5118.581056594849
9,88,False,True,single,19669.021129608154
9,89,True,True,none,2682.7619075775146
9,90,True,True,none,3861.557960510254
9,91,True,True,none,2538.2721424102783
9,92,True,True,none,4212.409973144531
9,93,True,True,none,1237.2150421142578
9,94,True,True,none,1607.8991889953613
9,95,True,True,none,2285.216808319092
9,96,True,True,none,917.98996925354
9,97,True,True,none,959.7177505493164
9,98,True,True,none,2139.633893966675
9,99,True,True,none,702.5258541107178
